"","GeoFIPS","GeoName","Region","Year","Quarter","GDP_All","GDP_Pri","GDP_Gov","PI","PCPI","Civ_Pop","Civ_LF","Civ_LFP","Civ_E","Civ_EP","Civ_UE","Civ_UEP","text_gdp","rdate_gdp","dow_gdp","text_pi","rdate_pi","dow_pi","text_ue","rdate_ue","dow_ue"
"60",9000,"Connecticut",1,2006,1,218965,197574,21391,184964476,NA,"2,690,127   ","1,817,591   ",67.6,"1,739,098   ",64.6,"78,493   ",4.3,"Gross Domestic Product by State, advance 2006 total and NAICS sector-level; Revised 2003-2005 NAICS industry-level GDP by state","6/7/2007 8:30","Thursday","State Personal Income: First Quarter 2006 released June 22nd, 2006","6/22/2006 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  MARCH 2006","4/21/2006 10:00","Friday"
"61",24000,"Maryland",2,2006,1,274364,219781,54584,254391908,NA,"4,284,856   ","2,951,650   ",68.9,"2,840,787   ",66.3,"110,863   ",3.8,"Gross Domestic Product by State, advance 2006 total and NAICS sector-level; Revised 2003-2005 NAICS industry-level GDP by state","6/7/2007 8:30","Thursday","State Personal Income: First Quarter 2006 released June 22nd, 2006","6/22/2006 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  MARCH 2006","4/21/2006 10:00","Friday"
"62",5000,"Arkansas",5,2006,1,94175,81832,12342,81802136,NA,"2,134,861   ","1,365,568   ",64,"1,296,396   ",60.7,"69,172   ",5.1,"Gross Domestic Product by State, advance 2006 total and NAICS sector-level; Revised 2003-2005 NAICS industry-level GDP by state","6/7/2007 8:30","Thursday","State Personal Income: First Quarter 2006 released June 22nd, 2006","6/22/2006 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  MARCH 2006","4/21/2006 10:00","Friday"
"63",32000,"Nevada",8,2006,1,122893,110580,12313,99222720,NA,"1,866,056   ","1,266,354   ",67.9,"1,216,771   ",65.2,"49,583   ",3.9,"Gross Domestic Product by State, advance 2006 total and NAICS sector-level; Revised 2003-2005 NAICS industry-level GDP by state","6/7/2007 8:30","Thursday","State Personal Income: First Quarter 2006 released June 22nd, 2006","6/22/2006 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  MARCH 2006","4/21/2006 10:00","Friday"
"64",10000,"Delaware",2,2006,1,55233,49907,5326,34526724,NA,"654,229   ","440,376   ",67.3,"424,032   ",64.8,"16,344   ",3.7,"Gross Domestic Product by State, advance 2006 total and NAICS sector-level; Revised 2003-2005 NAICS industry-level GDP by state","6/7/2007 8:30","Thursday","State Personal Income: First Quarter 2006 released June 22nd, 2006","6/22/2006 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  MARCH 2006","4/21/2006 10:00","Friday"
"65",44000,"Rhode Island",1,2006,1,46273,39428,6845,40221980,NA,"837,636   ","571,095   ",68.2,"542,618   ",64.8,"28,477   ",5,"Gross Domestic Product by State, advance 2006 total and NAICS sector-level; Revised 2003-2005 NAICS industry-level GDP by state","6/7/2007 8:30","Thursday","State Personal Income: First Quarter 2006 released June 22nd, 2006","6/22/2006 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  MARCH 2006","4/21/2006 10:00","Friday"
"66",26000,"Michigan",3,2006,1,395778,350248,45529,337573312,NA,"7,759,212   ","5,084,885   ",65.5,"4,734,530   ",61,"350,355   ",6.9,"Gross Domestic Product by State, advance 2006 total and NAICS sector-level; Revised 2003-2005 NAICS industry-level GDP by state","6/7/2007 8:30","Thursday","State Personal Income: First Quarter 2006 released June 22nd, 2006","6/22/2006 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  MARCH 2006","4/21/2006 10:00","Friday"
"67",22000,"Louisiana",5,2006,1,206632,184435,22197,140532108,NA,"3,174,981   ","1,978,922   ",62.3,"1,883,109   ",59.3,"95,813   ",4.8,"Gross Domestic Product by State, advance 2006 total and NAICS sector-level; Revised 2003-2005 NAICS industry-level GDP by state","6/7/2007 8:30","Thursday","State Personal Income: First Quarter 2006 released June 22nd, 2006","6/22/2006 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  MARCH 2006","4/21/2006 10:00","Friday"
"68",23000,"Maine",1,2006,1,47357,40480,6877,44585144,NA,"1,048,785   ","699,657   ",66.7,"668,641   ",63.8,"31,016   ",4.4,"Gross Domestic Product by State, advance 2006 total and NAICS sector-level; Revised 2003-2005 NAICS industry-level GDP by state","6/7/2007 8:30","Thursday","State Personal Income: First Quarter 2006 released June 22nd, 2006","6/22/2006 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  MARCH 2006","4/21/2006 10:00","Friday"
"69",2000,"Alaska",8,2006,1,43084,35151,7932,26902788,NA,"487,558   ","348,731   ",71.5,"325,085   ",66.7,"23,646   ",6.8,"Gross Domestic Product by State, advance 2006 total and NAICS sector-level; Revised 2003-2005 NAICS industry-level GDP by state","6/7/2007 8:30","Thursday","State Personal Income: First Quarter 2006 released June 22nd, 2006","6/22/2006 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  MARCH 2006","4/21/2006 10:00","Friday"
"70",16000,"Idaho",7,2006,1,50448,43134,7314,45857168,NA,"1,077,916   ","745,456   ",69.2,"718,179   ",66.6,"27,277   ",3.7,"Gross Domestic Product by State, advance 2006 total and NAICS sector-level; Revised 2003-2005 NAICS industry-level GDP by state","6/7/2007 8:30","Thursday","State Personal Income: First Quarter 2006 released June 22nd, 2006","6/22/2006 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  MARCH 2006","4/21/2006 10:00","Friday"
"71",35000,"New Mexico",6,2006,1,77089,58700,18390,58973568,NA,"1,455,737   ","924,595   ",63.5,"886,837   ",60.9,"37,758   ",4.1,"Gross Domestic Product by State, advance 2006 total and NAICS sector-level; Revised 2003-2005 NAICS industry-level GDP by state","6/7/2007 8:30","Thursday","State Personal Income: First Quarter 2006 released June 22nd, 2006","6/22/2006 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  MARCH 2006","4/21/2006 10:00","Friday"
"72",56000,"Wyoming",7,2006,1,30966,27032,3934,22268228,NA,"394,067   ","279,617   ",71,"270,748   ",68.7,"8,869   ",3.2,"Gross Domestic Product by State, advance 2006 total and NAICS sector-level; Revised 2003-2005 NAICS industry-level GDP by state","6/7/2007 8:30","Thursday","State Personal Income: First Quarter 2006 released June 22nd, 2006","6/22/2006 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  MARCH 2006","4/21/2006 10:00","Friday"
"73",4000,"Arizona",6,2006,1,241447,210813,30634,205415780,NA,"4,587,109   ","2,959,993   ",64.5,"2,835,727   ",61.8,"124,266   ",4.2,"Gross Domestic Product by State, advance 2006 total and NAICS sector-level; Revised 2003-2005 NAICS industry-level GDP by state","6/7/2007 8:30","Thursday","State Personal Income: First Quarter 2006 released June 22nd, 2006","6/22/2006 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  MARCH 2006","4/21/2006 10:00","Friday"
"74",17000,"Illinois",3,2006,1,617576,554648,62929,500341592,NA,"9,659,302   ","6,463,145   ",66.9,"6,156,754   ",63.7,"306,391   ",4.7,"Gross Domestic Product by State, advance 2006 total and NAICS sector-level; Revised 2003-2005 NAICS industry-level GDP by state","6/7/2007 8:30","Thursday","State Personal Income: First Quarter 2006 released June 22nd, 2006","6/22/2006 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  MARCH 2006","4/21/2006 10:00","Friday"
"75",36000,"New York",2,2006,1,1076414,954937,121477,832183656,NA,"15,079,345   ","9,504,909   ",63,"9,057,047   ",60.1,"447,862   ",4.7,"Gross Domestic Product by State, advance 2006 total and NAICS sector-level; Revised 2003-2005 NAICS industry-level GDP by state","6/7/2007 8:30","Thursday","State Personal Income: First Quarter 2006 released June 22nd, 2006","6/22/2006 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  MARCH 2006","4/21/2006 10:00","Friday"
"76",18000,"Indiana",3,2006,1,254009,225669,28341,205505692,NA,"4,784,419   ","3,232,545   ",67.6,"3,068,966   ",64.1,"163,579   ",5.1,"Gross Domestic Product by State, advance 2006 total and NAICS sector-level; Revised 2003-2005 NAICS industry-level GDP by state","6/7/2007 8:30","Thursday","State Personal Income: First Quarter 2006 released June 22nd, 2006","6/22/2006 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  MARCH 2006","4/21/2006 10:00","Friday"
"77",33000,"New Hampshire",1,2006,1,57402,50430,6972,54006140,NA,"1,028,953   ","728,928   ",70.8,"705,201   ",68.5,"23,727   ",3.3,"Gross Domestic Product by State, advance 2006 total and NAICS sector-level; Revised 2003-2005 NAICS industry-level GDP by state","6/7/2007 8:30","Thursday","State Personal Income: First Quarter 2006 released June 22nd, 2006","6/22/2006 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  MARCH 2006","4/21/2006 10:00","Friday"
"78",15000,"Hawaii",8,2006,1,60579,47784,12795,48722184,NA,"958,572   ","635,636   ",66.3,"617,909   ",64.5,"17,727   ",2.8,"Gross Domestic Product by State, advance 2006 total and NAICS sector-level; Revised 2003-2005 NAICS industry-level GDP by state","6/7/2007 8:30","Thursday","State Personal Income: First Quarter 2006 released June 22nd, 2006","6/22/2006 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  MARCH 2006","4/21/2006 10:00","Friday"
"79",51000,"Virginia",5,2006,1,375644,307679,67965,321076812,NA,"5,767,386   ","3,949,778   ",68.5,"3,829,136   ",66.4,"120,642   ",3.1,"Gross Domestic Product by State, advance 2006 total and NAICS sector-level; Revised 2003-2005 NAICS industry-level GDP by state","6/7/2007 8:30","Thursday","State Personal Income: First Quarter 2006 released June 22nd, 2006","6/22/2006 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  MARCH 2006","4/21/2006 10:00","Friday"
"80",6000,"California",8,2006,1,1846592,1615676,230916,1484081468,NA,"26,956,842   ","17,573,992   ",65.2,"16,709,821   ",62,"864,171   ",4.9,"Gross Domestic Product by State, advance 2006 total and NAICS sector-level; Revised 2003-2005 NAICS industry-level GDP by state","6/7/2007 8:30","Thursday","State Personal Income: First Quarter 2006 released June 22nd, 2006","6/22/2006 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  MARCH 2006","4/21/2006 10:00","Friday"
"81",19000,"Iowa",4,2006,1,125798,111410,14387,101562472,NA,"2,286,724   ","1,648,328   ",72.1,"1,587,996   ",69.4,"60,332   ",3.7,"Gross Domestic Product by State, advance 2006 total and NAICS sector-level; Revised 2003-2005 NAICS industry-level GDP by state","6/7/2007 8:30","Thursday","State Personal Income: First Quarter 2006 released June 22nd, 2006","6/22/2006 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  MARCH 2006","4/21/2006 10:00","Friday"
"82",46000,"South Dakota",4,2006,1,31910,27712,4198,26198504,NA,"594,965   ","431,893   ",72.6,"418,803   ",70.4,"13,090   ",3,"Gross Domestic Product by State, advance 2006 total and NAICS sector-level; Revised 2003-2005 NAICS industry-level GDP by state","6/7/2007 8:30","Thursday","State Personal Income: First Quarter 2006 released June 22nd, 2006","6/22/2006 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  MARCH 2006","4/21/2006 10:00","Friday"
"83",45000,"South Carolina",5,2006,1,150756,126179,24578,133571856,NA,"3,285,071   ","2,098,700   ",63.9,"1,962,238   ",59.7,"136,462   ",6.5,"Gross Domestic Product by State, advance 2006 total and NAICS sector-level; Revised 2003-2005 NAICS industry-level GDP by state","6/7/2007 8:30","Thursday","State Personal Income: First Quarter 2006 released June 22nd, 2006","6/22/2006 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  MARCH 2006","4/21/2006 10:00","Friday"
"84",31000,"Nebraska",4,2006,1,77053,66378,10675,62936140,NA,"1,331,045   ","968,378   ",72.8,"937,891   ",70.5,"30,487   ",3.1,"Gross Domestic Product by State, advance 2006 total and NAICS sector-level; Revised 2003-2005 NAICS industry-level GDP by state","6/7/2007 8:30","Thursday","State Personal Income: First Quarter 2006 released June 22nd, 2006","6/22/2006 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  MARCH 2006","4/21/2006 10:00","Friday"
"85",42000,"Pennsylvania",2,2006,1,519646,462049,57598,468932076,NA,"9,750,419   ","6,269,370   ",64.3,"5,982,803   ",61.4,"286,567   ",4.6,"Gross Domestic Product by State, advance 2006 total and NAICS sector-level; Revised 2003-2005 NAICS industry-level GDP by state","6/7/2007 8:30","Thursday","State Personal Income: First Quarter 2006 released June 22nd, 2006","6/22/2006 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  MARCH 2006","4/21/2006 10:00","Friday"
"86",40000,"Oklahoma",6,2006,1,139960,119687,20274,119174024,NA,"2,681,324   ","1,710,491   ",63.8,"1,642,543   ",61.3,"67,948   ",4,"Gross Domestic Product by State, advance 2006 total and NAICS sector-level; Revised 2003-2005 NAICS industry-level GDP by state","6/7/2007 8:30","Thursday","State Personal Income: First Quarter 2006 released June 22nd, 2006","6/22/2006 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  MARCH 2006","4/21/2006 10:00","Friday"
"87",50000,"Vermont",1,2006,1,24168,20690,3478,22454128,NA,"498,398   ","356,523   ",71.5,"344,052   ",69,"12,471   ",3.5,"Gross Domestic Product by State, advance 2006 total and NAICS sector-level; Revised 2003-2005 NAICS industry-level GDP by state","6/7/2007 8:30","Thursday","State Personal Income: First Quarter 2006 released June 22nd, 2006","6/22/2006 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  MARCH 2006","4/21/2006 10:00","Friday"
"88",28000,"Mississippi",5,2006,1,85218,70581,14638,80639100,NA,"2,134,966   ","1,285,286   ",60.2,"1,196,835   ",56.1,"88,451   ",6.9,"Gross Domestic Product by State, advance 2006 total and NAICS sector-level; Revised 2003-2005 NAICS industry-level GDP by state","6/7/2007 8:30","Thursday","State Personal Income: First Quarter 2006 released June 22nd, 2006","6/22/2006 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  MARCH 2006","4/21/2006 10:00","Friday"
"89",29000,"Missouri",4,2006,1,231121,202829,28291,198079748,NA,"4,473,367   ","3,009,954   ",67.3,"2,866,198   ",64.1,"143,756   ",4.8,"Gross Domestic Product by State, advance 2006 total and NAICS sector-level; Revised 2003-2005 NAICS industry-level GDP by state","6/7/2007 8:30","Thursday","State Personal Income: First Quarter 2006 released June 22nd, 2006","6/22/2006 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  MARCH 2006","4/21/2006 10:00","Friday"
"90",54000,"West Virginia",5,2006,1,55760,46310,9450,50790052,NA,"1,438,683   ","802,411   ",55.8,"764,615   ",53.1,"37,796   ",4.7,"Gross Domestic Product by State, advance 2006 total and NAICS sector-level; Revised 2003-2005 NAICS industry-level GDP by state","6/7/2007 8:30","Thursday","State Personal Income: First Quarter 2006 released June 22nd, 2006","6/22/2006 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  MARCH 2006","4/21/2006 10:00","Friday"
"91",53000,"Washington",8,2006,1,309365,264440,44924,251217168,NA,"4,888,004   ","3,303,379   ",67.6,"3,139,445   ",64.2,"163,934   ",5,"Gross Domestic Product by State, advance 2006 total and NAICS sector-level; Revised 2003-2005 NAICS industry-level GDP by state","6/7/2007 8:30","Thursday","State Personal Income: First Quarter 2006 released June 22nd, 2006","6/22/2006 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  MARCH 2006","4/21/2006 10:00","Friday"
"92",34000,"New Jersey",2,2006,1,457701,406921,50780,411539004,NA,"6,652,747   ","4,435,468   ",66.7,"4,219,805   ",63.4,"215,663   ",4.9,"Gross Domestic Product by State, advance 2006 total and NAICS sector-level; Revised 2003-2005 NAICS industry-level GDP by state","6/7/2007 8:30","Thursday","State Personal Income: First Quarter 2006 released June 22nd, 2006","6/22/2006 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  MARCH 2006","4/21/2006 10:00","Friday"
"93",30000,"Montana",7,2006,1,31692,26471,5221,29374432,NA,"736,318   ","492,152   ",66.8,"474,113   ",64.4,"18,039   ",3.7,"Gross Domestic Product by State, advance 2006 total and NAICS sector-level; Revised 2003-2005 NAICS industry-level GDP by state","6/7/2007 8:30","Thursday","State Personal Income: First Quarter 2006 released June 22nd, 2006","6/22/2006 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  MARCH 2006","4/21/2006 10:00","Friday"
"94",47000,"Tennessee",5,2006,1,235183,206355,28828,197881968,NA,"4,670,063   ","2,988,204   ",64,"2,829,732   ",60.6,"158,472   ",5.3,"Gross Domestic Product by State, advance 2006 total and NAICS sector-level; Revised 2003-2005 NAICS industry-level GDP by state","6/7/2007 8:30","Thursday","State Personal Income: First Quarter 2006 released June 22nd, 2006","6/22/2006 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  MARCH 2006","4/21/2006 10:00","Friday"
"95",49000,"Utah",7,2006,1,102271,87757,14515,78103028,NA,"1,818,717   ","1,304,972   ",71.8,"1,263,608   ",69.5,"41,364   ",3.2,"Gross Domestic Product by State, advance 2006 total and NAICS sector-level; Revised 2003-2005 NAICS industry-level GDP by state","6/7/2007 8:30","Thursday","State Personal Income: First Quarter 2006 released June 22nd, 2006","6/22/2006 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  MARCH 2006","4/21/2006 10:00","Friday"
"96",38000,"North Dakota",4,2006,1,25866,21990,3876,21009976,NA,"493,276   ","359,065   ",72.8,"347,623   ",70.5,"11,442   ",3.2,"Gross Domestic Product by State, advance 2006 total and NAICS sector-level; Revised 2003-2005 NAICS industry-level GDP by state","6/7/2007 8:30","Thursday","State Personal Income: First Quarter 2006 released June 22nd, 2006","6/22/2006 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  MARCH 2006","4/21/2006 10:00","Friday"
"97",27000,"Minnesota",4,2006,1,248842,223039,25803,201683272,NA,"3,959,476   ","2,885,949   ",72.9,"2,771,930   ",70,"114,019   ",4,"Gross Domestic Product by State, advance 2006 total and NAICS sector-level; Revised 2003-2005 NAICS industry-level GDP by state","6/7/2007 8:30","Thursday","State Personal Income: First Quarter 2006 released June 22nd, 2006","6/22/2006 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  MARCH 2006","4/21/2006 10:00","Friday"
"98",48000,"Texas",6,2006,1,1065056,949555,115501,815149088,NA,"16,856,023   ","11,263,841   ",66.8,"10,687,000   ",63.4,"576,841   ",5.1,"Gross Domestic Product by State, advance 2006 total and NAICS sector-level; Revised 2003-2005 NAICS industry-level GDP by state","6/7/2007 8:30","Thursday","State Personal Income: First Quarter 2006 released June 22nd, 2006","6/22/2006 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  MARCH 2006","4/21/2006 10:00","Friday"
"99",55000,"Wisconsin",3,2006,1,232908,206762,26146,199191044,NA,"4,313,453   ","3,044,294   ",70.6,"2,902,604   ",67.3,"141,690   ",4.7,"Gross Domestic Product by State, advance 2006 total and NAICS sector-level; Revised 2003-2005 NAICS industry-level GDP by state","6/7/2007 8:30","Thursday","State Personal Income: First Quarter 2006 released June 22nd, 2006","6/22/2006 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  MARCH 2006","4/21/2006 10:00","Friday"
"100",41000,"Oregon",8,2006,1,159524,140762,18762,124712308,NA,"2,861,501   ","1,865,978   ",65.2,"1,766,627   ",61.7,"99,351   ",5.3,"Gross Domestic Product by State, advance 2006 total and NAICS sector-level; Revised 2003-2005 NAICS industry-level GDP by state","6/7/2007 8:30","Thursday","State Personal Income: First Quarter 2006 released June 22nd, 2006","6/22/2006 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  MARCH 2006","4/21/2006 10:00","Friday"
"101",37000,"North Carolina",5,2006,1,379111,329088,50023,296262280,NA,"6,677,429   ","4,387,386   ",65.7,"4,185,631   ",62.7,"201,755   ",4.6,"Gross Domestic Product by State, advance 2006 total and NAICS sector-level; Revised 2003-2005 NAICS industry-level GDP by state","6/7/2007 8:30","Thursday","State Personal Income: First Quarter 2006 released June 22nd, 2006","6/22/2006 8:30","Thursday","REGIONAL AND STATE EMPLOYMENT AND UNEMPLOYMENT:  MARCH 2006","4/21/2006 10:00","Friday"
